OPE ID,School,Recipients
00993000, University of Texas of the Permian Basin,
00993200, Texas State Technical College West Texas,
00993600, Middlesex Community College,5.0
00994100, Belmont College,
00994200, Shawnee State University,
00996200, Luna Community College,
00996300, Caddo-Kiowa Area Vocational-Technical School District No. 2,
00996400, Central Technology Center School District No. 3,
00996800, Gordon Cooper Technology Center,
00997500, Northwest Louisiana Technical College,
00997600, College of the Ouachitas,
00998100, Morgan Community College,
00998900, Santa Barbara Business College,37.0
00999200, Oak Hills Christian College,
00999400, Passaic County Community College,
01001000, American Samoa Community College,
01001400, Garrett College,
01001700, Payne Theological Seminary,
01001900, University of Texas Southwestern Medical Center (The),204.0
01002000, Lewis and Clark Community College,
01002700, James A. Rhodes State College,
01004300, Bon Secours Memorial College of Nursing,
01005600, Aiken Technical College,
01006000, Vernon College,
01009800, Neumont University,
01011500, University of Texas at San Antonio,217.0
01012200, Phagans' Medford Beauty School,
01013800, Stewart School,
01014200, Touro College,284.0
01014800, Colorado Technical University,15.0
01014900, Pepperdine University,597.0
01015300, Helene Fuld College of Nursing,
01016100, Loraines Academy & Spa,
01017000, Western Dakota Technical Institute,
01017600, Westmoreland County Community College,
01018200, Rogue Community College,
01019500, Art Institute of Fort Lauderdale (The),39.0
01019800, ECPI University,51.0
01024800, Art Institutes International Minnesota (The),
01025600, Benedictine College,357.0
01026400, South College-Asheville,55.0
01026600, Hillsdale Free Will Baptist College,
01027900, Hickey College,54.0
01028600, SUNY Empire State College,55.0
01031900, Fortis Institute,
01032600, Tennessee College of Applied Technology - Harriman,
01033800, Eastern Virginia Medical School,101.0
01034000, Los Medanos College,
01034500, Cincinnati State Technical & Community College,
01035600, Everest Institute,
01036200, College of Southern Nevada,
01036300, Western Nevada College,
01036400, Whatcom Community College,
01036500, Charles Drew University of Medicine and Science,
01037400, Metropolitan State University,
01037800, Rabbinical College of Long Island,
01038700, El Paso Community College,
01038800, Reading Area Community College,
01039100, Oklahoma City Community College,
01039500, University of San Diego,875.0
01040200, Dakota County Technical College,
01040500, Pinnacle Career Institute,
01041000, TESST College of Technology,
01041700, Marinello School of Beauty,
01043400, Renton Technical College,
01043800, Haskell Indian Nations University,
01043900, Southwest Tennessee Community College,
01045300, Washington State Community College,
01046000, American Baptist Theological Seminary,
01047400, Marymount California University,
01048700, West Georgia Technical College,
01048900, American National University,15.0
01049000, Regency Beauty Institute,
01049100, Hennepin Technical College,
01050900, Hallmark University,28.0
01053000, Quinebaug Valley Community College,
01054600, Century College,
01054900, Kehilath Yakov Rabbinical Seminary,
01055100, New York School for Medical & Dental Assistants,
01055400, Concordia College Alabama,
01056700, Colegio Universitario de San Juan,
01057300, West Virginia Junior College,56.0
01062900, PB Cosmetology Education Centre,
01063000, Northern Institute of Cosmetology,
01063300, Houston Community College,
01065200, Pasco - Hernando State College,
01067400, Texas Tech University Health Sciences Center,67.0
01068400, Erie Community College,
01070000, Tennessee College of Applied Technology-Jacksboro,
01071700, Great Plains Technology Center School District Number 9,
01072400, Carlos Albizu University,
01072700, DeVry University,18906.0
01073600, Marion Technical College,
01076100, Dallas Institute of Funeral Service,
01077900, Porter and Chester Institute,
01081400, Pittsburgh Institute of Mortuary Science,
01081900, Conservatorio De Musica De Puerto Rico,
01083600, Pivot Point Academy,
01084700, Arizona Automotive Institute,
01085100, Branford Hall Career Institute,
01085400, Thomas Jefferson School of Law,11.0
01086100, West Virginia Business College,
01087900, Richland Community College,
01088000, Chatfield College,
01088100, Stark State College,
01090600, Cincinnati College of Mortuary Science,
01091300, Madison Media Institute,
01092200, University of Puerto Rico - Utuado,
01092300, Union Institute & University,100.0
01094300, Rabbinical College Beth Shraga,
01097500, University of Puerto Rico Bayamon Technical University College,
01099300, Hobart Institute of Welding Technology,
01099700, East Georgia State College,
01099800, Pennsylvania Institute of Technology,
01100900, Palau Community College,
01102400, Bryman College,
01103100, Technical Career Institutes,
01104600, Central Ohio Technical College,
01107400, Bainbridge State College,
01110700, Everest College,
01110900, Everest College,
01111200, Fashion Institute of Design & Merchandising,687.0
01111300, Maharishi University of Management,204.0
01111700, Alliant International University,953.0
01112100, Bryman College,
01112300, Everest College,
01113300, Eastern Idaho Technical College,
01114500, Lone Star College-North Harris,
01115000, Asnuntuck Community College,
01116100, Texas A&M University - Corpus Christi,15.0
01116300, University of Texas at Tyler,
01116600, Broadview University,
01116700, Community College of Vermont,
01118900, United Talmudical Seminary,
01119200, Beth Hamedrash Shaarei Yosher Institute,
01119400, Stanly Community College,
01119700, Mayland Community College,
01120300," Ryder Memorial Hospital, School of Practical Nursing",
01120600, Pioneer Technology Center,
01121000, Bunker Hill Community College,
01122000, Windward Community College,
01124500, West Virginia School of Osteopathic Medicine,452.0
01128200, Oklahoma State University Center for Health Sciences,103.0
01138500, College of the Atlantic,57.0
01146000, National University,273.0
01146200, University of Alaska Anchorage,
01148100, Divers Institute of Technology,
01148400, Advanced Institute of Hair Design,
01151000, Everest Institute,
01151900, Joseph's College Cosmetology,28.0
01157400, Bauder College,
01161700, New York Methodist Hospital,
01162200, Welder Training & Testing Institute,
01162600, Westwood College - South Bay,1.0
01163100, D'Jay's Institute of Cosmetology and Esthiology,
01164400, University of Maryland University College,56.0
01164700, SBI Campus - an affiliate of Sanford-Brown,
01164900, Loyola Marymount University,1005.0
01166700, Northeast Community College,
01167000, Yeshiva of Nitra Rabbinical College,
01167200, Mendocino College,
01167300, Maine College of Art,89.0
01167800, State University of New York Polytechnic Institute,40.0
01168900, Refrigeration School (The),
01170700, North-West College,15.0
01171100, University of Houston - Clear Lake,12.0
01171900, Universidad Del Turabo,
01172700, Delaware Technical Community College,
01174500, Ohio Technical College,189.0
01180200, Arizona Academy of Beauty - North,
01181000, Taylor Business Institute,
01182000, San Diego Miramar College,
01182100, Yeshivath Zichron Moshe,
01182400, Wisconsin Indianhead Technical College,
01183000, Berk Trade & Business School,
01184100, John Jay Beauty College,
01185800, Everest College,
01185900, Word of Life Bible Institute,
01186200, Northland Pioneer College,
01186400, Mohave Community College,
01186500, California Hair Design Academy,
01186600, Lu Ross Academy,
01192100, Westchester School of Beauty Culture,
01192200, Beth HaTalmud Rabbinical College,
01193000, Roxbury Community College,
01193400, Vermont Law School,140.0
01194000, Instituto Comercial de Puerto Rico Junior College,
01194100, American University of Puerto Rico,
01198400, Ohr HaMeir Theological Seminary,
01198900, Talmudical Academy,
01201100, Talmudical Seminary Oholei Torah,
01201500, Austin Community College,
01202600, Bellus Academy,
01203100, San Diego Christian College,10.0
01204200, Mansfield Beauty Schools,
01205000, Rosedale Technical College,
01205900, Trinity Bible College,50.0
01206100, Bryman College,
01206800, Mansfield Beauty Schools,
01208800, Sullivan College of Technology and Design,30.0
01209000, Robert Fiance Beauty Schools,
01210500, National Park Community College,
01212300," University of Puerto Rico, Aguadilla Regional College",
01215400, California Institute of Integral Studies,
01216500, Atlanta Metropolitan  State College,
01218200, Chattahoochee Valley Community College,
01218300, Burlington College,24.0
01218400, International Academy of Hair Design,
01226000, East Arkansas Community College,
01226100, North Arkansas College,
01226300, Atlantic Technical College,
01227200, Moore Norman Technology Center School District No. 17,
01227700, New York Chiropractic College,85.0
01229300, VEEB Nassau County School of Practical Nursing,
01229700, Laredo Beauty College,
01230000, Palmer College of Chiropractic,311.0
01230900, University of Western States,364.0
01231500, Cornish College of the Arts,99.0
01231600, Manchester Beauty College,
01231700, Tulare Beauty College,
01232800, Northwestern Health Sciences University,561.0
01234700, Phagans' Central Oregon Beauty College,
01234800, Phagans' Beauty College,
01235100, Phagans' School of Beauty,
01235800, Plaza College,
01236200, Northwestern College,
01236400, St. Paul's School of Nursing,
01239300, Thomas Jefferson University,337.0
01242500, Stone Academy,36.0
01244600, Universal College of Beauty,
01245200, Evergreen Valley College,
01246100, Lincoln Technical Institute,
01246200, Eastwick College - Hackensack Campus.,
01248300, Paul Mitchell the School Dallas,
01250000, Ranken Technical College,
01252300, Talmudical Yeshiva of Philadelphia,
01252500, Caribbean University,
01255000, Los Angeles Mission College,1.0
01256100, Five Towns College,
01257400, Ringling College of Art & Design,
01258000, Saint Louis Christian College,
01258400, Illinois Institute of Art (The),
01258600, Metropolitan Community College,
01260600, Empire Beauty School,
01262700, Thomas M. Cooley Law School,
01265000, Marinello School of Beauty,
01267000, Bel - Rea Institute of Animal Technology,
01269300, Pellissippi State Community College,
01275000, Edison State Community College,
01276400, Metroplex Beauty School,
01280300, Dominican House of Studies,
01281300, John Wood Community College,
01284800, Moler Hollywood Beauty Academy,
01285000, International Salon and Spa Academy,
01286000, Arkansas Northeastern College,
01287000, Southern State Community College,
01287200, North-West College,11.0
01287300, WyoTech,
01287500, Pickens Technical College,
01288000, Celebrity Stylist Beauty School,
01289100, Antonelli College,
01289600, Virginia Marti College of Art and Design,
01290700, Lake Tahoe Community College,
01291200, MTI College,
01294800, Rob Roy Academy,
01295400, Hudson County Community College,
01297600, Nebraska Christian College,
01298400, Professional Institute of Beauty,
01298900, Oceanside College of Beauty,
01300300, Neilson Beauty College,
01300500, Olympian Academy of Cosmetology,
01300600, La'James International College,
01300700, Nazarene Bible College,
01301000, Lancaster Beauty School,
01301600, Ogle School Hair Skin Nails,
01302200, City University of Seattle,
01302600, Machzikei Hadath Rabbinical College,
01302700, Yeshivath Viznitz,
01302900, Boricua College,
01303900, South University,25.0
01307400, American Beauty College,
01309500, Salon Success Academy,
01310300, California Western School of Law,156.0
01313200, International College of Broadcasting,4.0
01313400, Yeshivath Beth Moshe,
01320800, Baptist Bible College,
01323100, University of Houston - Victoria,
01323400, Lorenzo Walker Technical College,
01324000, Lytle's Redwood Empire Beauty College,
01465900, Oglala Lakota College,
01536100, Guam Community College,
02050300, Academy College,
02052000, Kaplan College,
02052700, Northeast Technology Center,
02053000, Liberty University,
02054300, Trumbull Business College,5.0
02054900, Marinello School of Beauty,
02055200, Harrington College of Design,
02055400, Bossier Parish Community College,
02055500, Delta School of Business and Technology,
02056400, Capri Cosmetology Learning Center,
02056800, Daymar College,
02058600, Conlee's College of Cosmetology,
02059800, Paris Beauty College,
02060900, Brown College of Court Reporting,14.0
02061000, Venus Beauty Academy,
02061600, Waynes College of Beauty,
02061800, Roman Academy of Beauty Culture,
02063000, Montserrat College of Art,
02063100, MBTI Business Training Institute,
02063700, Sherman College of Straight Chiropractic,35.0
02064300, Sierra College of Beauty,
02065300, Prescott College,
02066100, Ohio State College of Barber Styling,
02066200," New School, The",102.0
02068100, Adler University,
02068200, Lester E. Cox Medical Center,
02068300, Douglas Education Center,
02069000, New York School of Interior Design,
02069300, Vatterott College,
02070500, Concordia University,
02073200, Telshe Yeshiva-Chicago,
02073500, University of Arkansas Community College at Batesville,
02073900, Wor-Wic Community College,
02074000, Branford Hall Career Institute,
02074600, South Arkansas Community College,
02074800, Life University,310.0
02074900, Chris Beauty College,
02075300, Pulaski Technical College,
02075700, Briarcliffe College,
02075800, Southern California Institute of Architecture (The),
02077100, Milwaukee Institute of Art & Design,
02078900, Art Institute of Colorado (The),106.0
02079700, College of Hair Design,
02081400, Arlington Baptist College,
02083600, TESST College of Technology,
02083900, Northern New Mexico College,4.0
02084800, Ravenscroft Beauty College,
02086400, Marinello School of Beauty,
02087000, Ozarka College,
02087600, Concordia Theological Seminary,
02089600, Concorde Career Institute,12.0
02090300, Capri College,
02090700, Cleveland University-Kansas City,14.0
02091200, Elegance International,
02091700, Kaplan College,
02092300, Eastwick College - Nutley Campus,
02092500, Laurel Technical Institute,
02092800, Tennessee College of Applied Technology Whiteville,
02093700, Long Island Business Institute,
02098300, Western Technical College,
02098800, University of Phoenix,
02099200, American Conservatory Theater Foundation,4.0
02099500, Central Community College,
02100000, Universidad Politecnica de Puerto Rico,
02100300, Med-Assist School of Hawaii,
02100400, Everest Institute,
02100500, Universal Technical Institute,13.0
02100600, Carrington College,
02103500, Tennessee College of Applied Technology - Murfreesboro,
02103700, Capri Institute of Hair Design,
02104000, Harris School of Business,
02104300, Otsego Delaware Schoharie Greene BOCES,
02104400, Spa Tech Institute,
02104900, Sumner College,
02105900, Hair Design Institute at Fifth Avenue,
02106400, O'More College of Design,
02106600, American Institute,
02106700, Trinity Lutheran College,
02106800, Bramson ORT College,
02107300, Pennsylvania Academy of the Fine Arts,
02107700, Truckee Meadows Community College,
02107800, University of Hawaii - West Oahu,
02108800, Wards Corner Beauty Academy,
02110200, Columbia College Hollywood,
02110700, Cleveland Institute of Dental - Medical Assistants,
02110800, California College San Diego,
02111100, Rich Mountain Community College,
02111300, Cuyamaca College,
02112200, Great Lakes Institute of Technology,
02113600, American InterContinental University,
02114200, Johnson College,
02116000, Sanford-Brown College,
02116300, Pueblo Community College,
02117100, Art Institute of Houston (The),226.0
02117500, Naropa University,81.0
02119100, Mission College,
02119200, Court Reporting Institute of St Louis,
02120600, Saybrook University,
02120700, San Joaquin Valley College,
02120800, Yorktowne Business Institute,
02122000, New England Hair Academy,
02123200, Aveda Institute,
02125000, Career Academy of Beauty,
02125300, Nashville College of Medical Careers,
02125500, Circle in the Square Theatre School,
02127400, YTI Career Institute,
02127900, Sojourner-Douglass College,
02128200, Bridges Beauty College,
02128600, Art Institute of Cincinnati (The),
02131600, Pennco Tech,10.0
02132300, Fortis Institute,
02132800, National Conservatory of Dramatic Arts,
02134500, La' James International College - Davenport,
02136600, Wisconsin Lutheran College,
02137000, Rob Roy Academy,
02138300, Palo Alto University,
02139500, Hawaii Institute of Hair Design,
02140800, Martin University,
02141500, Savannah College of Art and Design,
02143400, Salish Kootenai College,
02143500, Sterling College,
02143700, Sinte Gleska University,
02144000, Beauty Institute (The),
02144600, Kilian Community College,
02144800, Vet Tech Institute of Houston,40.0
02144900, Delaware Technical  Community College,
02146400, Institute of American Indian & Alaska Native Culture & ArtsDevelopment,
02146600, South Mountain Community College,
02146800, Joe Kubert School of Cartoon & Graphic Art (The),
02151900, Keiser University,66.0
02152000, Yeshiva Shaar Hatorah,
02154900, Missouri School of Barbering & Hairstyling-St. Louis,
02155300, Chicago School of Professional Psychology,
02156200, Delta - Montrose Technical College,
02156600, Davis Applied Technology College,
02157100, Concorde Career College,
02158200, Washington Saratoga Warren Hamilton Essex BOCES,
02158400, Harrison College,
02158500, Ohio Business College,
02158800, Don Roberts Beauty School,
02159600, Baptist College of Florida (The),
02159700, New Hope Christian College,
02160100, Geneva General Hospital,
02160300, International Academy of Design and Technology,
02161400, Northeastern Hospital School of Nursing,
02161800, Musicians Institute,
02163300, Universidad Central del Caribe,
02163400, New York Career Institute,
02163500, New England School of Photography,
02163600, William James College,
02164200, Forest Institute of Professional Psychology,
02164300, Don Roberts School of Hair Design,
02165100, EDP University of Puerto Rico,
02166100, Elaine P. Nunez Community College,
02166200, ITI Technical College,
02166400, Instituto de Banca y Comercio,
02167800, Estes Institute of Cosmetology Arts & Sciences,
02168600, East West University,
02169100, Davis College,
02170000, Swedish Institute,
02170600, United States Sports Academy,
02170700, Brunswick Community College,
02171500, Western International University,
02171900, Ailey School (The),
02172700, Concorde Career Institute,
02174800, Michael's School of Hair Design & Esthetics,
02177500, Rio Salado Community College,
02178500, Eagle Gate College,
02179900, Argosy University,189.0
02180000, Northwest Indian College,
02180200, Metro Business College,
02181600, Rob Roy Academy,
02182900, Cambridge College,
02183000, Orleans Technical College,
02183600, Capri Institute of Hair Design,
02184400, Sand Springs Beauty College,
02185400, Saint Augustine College,
02185800, Moler Barber College,
02188100, Northland Career Center,
02188200, Sitting Bull College,
02188300, Pentecostal Theological Seminary,
02188900, Hobe Sound Bible College,
02189100, Centro de Estudios Multidisciplinarios,
02189300, Emma's Beauty Academy,
02190400, Schilling - Douglas School of Hair Design,
02190700, Fortis College,
02191600, Torah Temimah Talmudical Seminary,
02192400," Mr. John's School of Cosmetology, Esthetics & Nails",
02195400, Modern Hairstyling Institute,
02195500, Modern Hairstyling Institute,
02195800, Liceo De Arte y Tecnologia,
02195900, Modern Hairstyling Institute,
02197300, Hollywood Cosmetology Center,
02197500, Baton Rouge School of Computers,
02199700, Heritage Christian University,
02199900, American Indian College,
02200100," GUTI, The Premier Beauty and Wellness Academy",
02201800, Kaplan College,
02202300, Pittsburgh Career Institute,
02202600, Cannella School of Hair Design,
02202700, Ozark Christian College,
02203300, Gene Juarez Beauty Schools,
02203900, Erie Institute of Technology,
02204200," Chattanooga College - Medical, Dental and Technical Careers",
02205200, Sanford-Brown College,
02206000, Hunter Business School,
02206300, Stroudsburg School of Cosmetology,
02208600, Madera Beauty College,
02209200, Taylortown School of Beauty,
02211000, Salon Success Academy,
02214100, Resurrection University,
02215100, Hallmark Institute of Photography,
02217100, Pima Medical Institute,
02217200, Portfolio Center-,
02218000, Carrington College,
02218300, Southwest School of Business & Technical Careers,
02218700, Florida Technical College,
02218800, Brookline College,
02219500, Mildred Elley,
02219600, Omega Institute,
02220000, Colleen O'Hara's Beauty Academy,
02220200, California Culinary Academy,
02220400, Catherine Hinds Institute of Esthetics,
02220500, God's Bible School & College,
02220900, Cossatot Community College of the University of Arkansas,
02221300, Marinello School of Beauty,
02222700, Francis Tuttle Technology Center School District No. 21,
02223700, Robert Fiance Beauty Schools,
02224600, Tri-State Cosmetology Institute,
02226000, East Los Angeles College,17.0
02228500, Life Chiropractic College West,
02230500, Ogle School Hair Skin Nails,
02230600, Ogle School Hair Skin Nails,
02230900, Fredrick and Charles Beauty College,
02231900, Gemological Institute of America,27.0
02234000, Cameron College,
02234200, Keystone Technical Institute,
02234500, Boise Bible College,
02234900, Antilles College of Health,
02236400," Thanh Le College, School of Cosmetology",
02236500, Cankdeska Cikana (Little Hoop) Community College,
02237200, Phillips Graduate Institute,
02237500, Everest College,
02237800, Specs Howard School of Media Arts,
02237900, Tennessee College of Applied Technology-Paris,
02238100, Minnesota School of Cosmetology,
02241700, PJ's College of Cosmetology,
02241800, American Career College,
02241900, Commonwealth of Puerto Rico Department of Education,
02242500, Bastyr University,13.0
02242700, Berkeley City College,
02242900, United Tribes Technical College,
02244900, Goodwin College,
02245500, Fortis College,
02247000, New England School of Hair Design,
02250600, Everest College,
02253700, IntelliTec College,12.0
02253900, Berks Technical Institute,
02254000, New England Culinary Institute,10.0
02254800, Texas Vocational School,
02257400, Arnold's Beauty School,
02257900, International Academy,
02260200, Diesel Driving Academy,
02260500, Summit Academy Opportunities Industrialization Center,
02260600, National University College,
02260800, Huertas College,
02261300, Everest Institute,
02262400, Yeshiva Ohr Elchonon Chabad - West Coast Talmudical Seminary,
02262500, Faust Institute of Cosmetology,
02265100, Yeshiva Derech Chaim,
02265500, Capri Institute of Hair Design,
02265600, John Jay Kenner Academy,
02266200, Helms Career Institute,
02266400, Central Christian College of The Bible,
02267500, Glenwood Beauty Academy,
02267600, Sofia University,
02269300, Stevenson Academy of Hair Design,
02269900, Pennsylvania College of Art & Design,
02270400, Southeastern Bible College,
02270600, Life Pacific College,
02274100, La' James International College - Des Moines,
02275100, Concorde Career Institute,
02276900, Community College of Aurora,
02277300, Sisseton Wahpeton College,
02277400, South Coast College,
02278100, Santa Fe Community College,
02278800, Southern Technical College,
02279600, Cortiva Institute - Florida,
02280900, Mid-Atlantic Christian University,
02282100," High Plains Technology Center, School District No. 24",
02282300, Alhambra Beauty College,
02282700, Inter American University of Puerto Rico - Guayama Campus,
02282800, Inter American University of Puerto Rico - Fajardo Campus,
02283800, Beauty Schools of America,
02284300, Interactive College of Technology,
02285100, Hilltop Beauty School,
02285500, Creative Circus (The),
02286600, Little Big Horn College,
02287100, La Belle Beauty School,
02287900, Raphael's School of Beauty Culture,
02288400, Gwinnett Technical College,
02289800, Kaplan Career Institute,
02291200, Cannella School of Hair Design,
02291300, Art Institute of Seattle (The),113.0
02294900, Institute of Audio Research,
02295000, Everest College Phoenix,
02295500, Cannella School of Hair Design,
02295700, National Academy of Beauty Arts,
02297000, Charlotte Technical Center,
02297700, Automeca Technical College,
02298000, Design Institute of San Diego,
02298500, Everest College,
02300100, Everest College,
02301100, Turtle Mountain Community College,
02301300, Prism Career Institute,
02301400, Ohio Valley College of Technology,
02303800, American Educational College,
02304300, Platt College - San Diego,
02304800, PJ's College of Cosmetology,
02305300, Parker University,32.0
02305800, Florida Career College,
02306300, Kaplan College,
02306700, Fort Worth Beauty School,
02306800, Platt College,
02306900, Iowa School of Beauty,
02312200, Texas School of Business,
02312300, La' James International College,
02313900, Westwood College - O'Hare Airport,
02314100, Schiller International University,
02315400, Northeast Texas Community College,
02316200, Miami Lakes Educational Center and Technical College,
02316600, Connecticut Center For Massage Therapy,
02317200, Maranatha Baptist University,
02319200, Lake Forest Graduate School of Management,
02320200, Houston Graduate School of Theology,
02320900, Tidewater Tech,
02325100, Key College,
02325700, Labaron Hairdressing Academy,
02325800, LaBaron Hairdressing Academy,
02326200, Kaplan College,
02326300, Fortis Institute,
02326900, Sunstate Academy,
02327800, Pineville Beauty School,
02328500, Moler - Pickens Beauty College,
02328900, Emmaus Bible College,
02330500, Laguna College of Art and Design,
02330900, Iowa School of Beauty,
02331000, Maryland Beauty Academy of Essex,
02331300, Interactive College of Technology,
02332800, Center for Employment Training,
02334400, Centura College,
02337200, PJ's College of Cosmetology,
02337700, Professional Skills Institute,
02338200, Bay State School of Technology,
02338500, Glendale Career College,
02338600, Charzanne Beauty College,
02338700, Marinello School of Beauty,
02339400, Rob Roy Academy,
02340500, Saint Louis College of Health Careers,
02340600, Humacao Community College,
02340700, LaBaron Hairdressing Academy,
02341000, Fortis College,
02342400, Academy of Radio & TV Broadcasting,
02342700, Fortis College,
02343000, Fort Peck Community College,
02343400, Bellus Academy,
02343600, Institute of Beauty Careers,
02346200, WyoTech,
02346500, Ogden Weber Applied Technology College,
02347100, New England School of Communications,
02348200, Arkansas State University Mid-South,
02348500, Lamar State College - Port Arthur,
02349500, Cannella School of Hair Design,
02350600, Yeshiva & Kollel Harbotzas Torah,
02351900, Kaplan College,
02352200, Le Cordon Bleu College of Culinary Arts in Chicago,
02357600, Navajo Technical University,
02358200, Lamar State College - Orange,
02359300, Shasta Bible College and Graduate School,
02360800, Provo College,
02361400, Collin County Community College,
02361600, Concorde Career College,
02362000, Universal Technical Institute,18.0
02362100, Full Sail University,
02362800, Austin Graduate School of Theology,
02363800, Yeshiva Gedolah of Greater Detroit,
02453500, Medical College of Wisconsin,180.0
02454400, Northeast Ohio Medical University,115.0
02460000, University of Puerto Rico - Medical Science Campus,
02482100, Morehouse School of Medicine,
02482700, Western University of Health Sciences,49.0
02491500, Southwest University of Visual Arts,
02491700, Cortiva Institute -  Boston,
02494700, Baltimore Studio of Hair Design,
02494800, CR'U Institute of Cosmetology and Barbering,
02495100, Maryland Beauty Academy,
02495500, All-State Career School,
02500000, San Joaquin College of Law,
02503400, Amridge University,
02503900, Warren County Community College,
02504200, Walden University,
02504500, Institucion Chaviano de Mayaguez,
02505400, Atlantic University College,
02505800, Yeshiva Karlin Stolin,
02505900, Shor Yoshuv Rabbinical College,
02506000, Associated Beth Rivkah Schools,
02506100, CUNY City University of New York - Central,2006.0
02506800, Yeshivat Mikdash Melech,
02508300, Southeast Community College,
02508900, Talmudic College of Florida,1.0
02510600, Blackfeet Community College,
02511000, Southwestern Indian Polytechnic Institute,
02511500," Joffrey Ballet School, American Ballet Center",
02515400, City College,
02517100, Sarasota School of Massage Therapy,
02517500, Aaniiih Nakoda College,
02518300, South Louisiana Beauty College,
02518400, National Hispanic University (The),
02518900, Barrett & Company School of Hair Design,
02519800, Avance' Beauty College,
02520000, International School of Skin and Nailcare,
02520200, California Career School,
02520400, Adrians Beauty College of Turlock,
02521200, Arlington Career Institute,
02522800, Fox College,53.0
02524000, Sunstate Academy,
02524200, Robert Morgan Educational Center and Technical College,
02525600, Art Institute of New York City (The),
02525900, Artistic Academy of Hair Design,
02527500, Houston Training Schools,
02528200, Robert Fiance Beauty Schools,
02530600, Saint Charles Community College,
02532200, Lac Courte Oreilles Ojibwa Community College,
02532600, Landmark College,
02534000, National College of Natural Medicine,
02534900, Ponce Paramedical College (POPAC),
02535600, Clear Creek Baptist Bible College,
02536600, Commonwealth Technical Institute,
02536700, Bell Mar Beauty College,
02537200, Palomar Institute of Cosmetology,
02538300, Delta College of Arts & Technology,
02538800, Suffolk Beauty Academy,
02539100, Kaplan College,
02539500, Irvine Valley College,
02540800, Globe Institute of Technology,
02541200, Stratford University,
02542300, National Holistic Institute,
02543400, Brownson Technical School,
02545200, Chief Dull Knife College,
02545400, North American Trade Schools,
02545900, Hypnosis Motivation Institute,
02546200, Laurel Business Institute,
02546300, Yeshiva of the Telshe Alumni,
02547600, Florida National University,
02548800, South Texas Vocational Technical Institute,
02549000, Kaplan College,
02549400, South Texas Vocational Technical Institute,
02550600, Talmudical Institute of Upstate New York,
02550800, Nebraska Indian Community College,
02551100, PJ's College of Cosmetology,
02553100, Associated Technical College,
02553500, Associated Technical College,
02553600, Diversified Vocational College,
02553700, Fort Berthold Community College,
02554200, Radford Locklin Technical Center,
02556700, Seminar L'Moros Bais Yaakov,
02557800, Art Institute of York (The) - Pennsylvania,
02558700, Prism Career Institute,
02559000, University of Advancing Computer Technology,
02559300, United Education Institute,
02559400, InterCoast Colleges,
02562500, International Technical College,
02563000, Raphael's School of Beauty Culture,
02567600, Sumter Beauty College,
02568800, Sussex County Community College,
02569300, Le Cordon Bleu College of Culinary Arts,
02569400, Escuela de Artes Plasticas de Puerto Rico,
02570300, Los Angeles ORT Technical Institute,
02570400, Educational Technical College (EDUTEC),
02572000, Vista College,
02572800, Vista College,
02573200, La Belle Beauty Academy,
02575400, International Culinary Center,
02576900, Charter College,
02579800, New England School of Acupuncture,
02580200, Atlanta School of Massage,
02582700, Cortiva Institute - Tucson,
02582900, Kaplan Career Institute,
02586000, Infinity Career College,
02586900, Harris School of Business,
02587500, Universidad Metropolitana,
02588900, Medtech College,
02591100, Career Point College,
02591600, North-West College,2.0
02591900, Kaplan College,
02594300, CollegeAmerica Denver,
02595600, Asian - American International Beauty College,
02596400, Spartan College of Aeronautics & Technology,1.0
02597100, Heritage Institute,
02597300, South Baylo University,
02597400, Pontotoc Technology Center District #14,
02599400, New York College of Health Professions,
02599700, Vatterott College,
02600100, New York Academy of Art (The),
02600200, Ocean Corporation (The),
02601600, Henry W Brewster Technical Center,
02602300, Central Coast College,
02603700, Oregon College of Oriental Medicine,
02606200, Everest College,
02608900, Pinnacle College,
02609200, Vatterott College,
02609400, Valley College,
02609500, Career Training Academy,
02610900, Stone Child College,
02611000, Heritage College,
02612200, Marinello School of Beauty,
02613000, Pinnacle Career Institute,
02614200, Miller - Motte Technical College,
02614900, Sanford-Brown Institute,
02615000, Sanford-Brown College,
02615800, College of Court Reporting,
02616400, Sanford-Brown Institute,
02616700, Le Cordon Bleu College of Culinary Arts,
02617500, Everest College,
02618400, Michigan Career and Technical Institute,
02621500, Career College of Northern Nevada,
02622900, Rabbinical College of Yeshiva and Kolel Bais Medrosh Elyon Association,
02623600, Paradise Valley Community College,
02623800, Cortiva Institute - Scottsdale,
03000100, Yeshiva Gedolah Imrei Yosef D'Spinka,
03001200, McNally Smith College of Music,
03001800, Welch College,
03002100, Kentucky Mountain Bible College,
03003600, William T McFatter Technical Center,
03005400, Georgia Career Institute,
03005700, Detroit Business Institute - Downriver,
03006300, IBMC College,
03007300, Oregon College of Art & Craft,
03007900, Gallipolis Career College,
03008600, Florida College of Natural Health,3.0
03009400, Nuvani Institute,
03010600, Virginia College,
03010700, Paul Mitchell the School Roanoke,
03010800, Fortis Institute,
03011300," California State University, San Marcos",29.0
03011500, Fortis Institute,
03011600, Fortis Institute,
03014900, Platt College,1.0
03016000, University of Puerto Rico Carolina Regional College,
03018500, Bene's International School of Beauty,
03019800, PCI Health Training Center,
03019900, Capstone College,
03021500, Nuvani Institute,
03021900, EDIC  College,
03022600, Le Cordon Bleu College of Culinary Arts,
03023500, Camelot College,
